,tags,words
1919,*,es
1920,ar,green
1921,ar,day
1922,-,-
1923,-,-
1924,-,-
1925,*,quien
1926,*,es
1927,ar,muse
1928,-,-
1929,-,-
1930,-,-
1931,*,quien
1932,*,es
1933,ar,queen
1934,-,-
1935,-,-
1936,-,-
1937,*,quien
1938,*,es
1939,ar,eric
1940,ar,clapton
1941,-,-
1942,-,-
1943,-,-
1944,*,quien
1945,*,es
1946,ar,maluma
1947,-,-
1948,-,-
1949,-,-
1950,*,quien
1951,*,es
1952,ar,tame
1953,ar,impala
1954,-,-
1955,-,-
1956,-,-
1957,*,quien
1958,*,es
1959,ar,vicente
1960,ar,fernandez
1961,-,-
1962,-,-
1963,-,-
1964,*,quien
1965,*,es
1966,ar,joan
1967,ar,sebastian
1968,-,-
1969,-,-
1970,-,-
1971,-,-
1972,-,-
1973,-,-
1974,*,quienes
1975,*,son
1976,ar,jose
1977,ar,jose
1978,-,-
1979,-,-
1980,-,-
1981,*,quienes
1982,*,son
1983,ar,green
1984,ar,day
1985,-,-
1986,-,-
1987,-,-
1988,*,quienes
1989,*,son
1990,ar,muse
1991,-,-
1992,-,-
1993,-,-
1994,*,quienes
1995,*,son
1996,ar,queen
1997,-,-
1998,-,-
1999,-,-
2000,*,quienes
2001,*,son
2002,ar,eric
2003,ar,clapton
2004,-,-
2005,-,-
2006,-,-
2007,*,quienes
2008,*,son
2009,ar,maluma
2010,-,-
2011,-,-
2012,-,-
2013,*,quienes
2014,*,son
2015,ar,tame
2016,ar,impala
2017,-,-
2018,-,-
2019,-,-
2020,*,quienes
2021,*,son
2022,ar,vicente
2023,ar,fernandez
2024,-,-
2025,-,-
2026,-,-
2027,*,quienes
2028,*,son
2029,ar,joan
2030,ar,sebastian
2031,-,-
2032,-,-
2033,-,-
2034,-,-
2035,-,-
2036,-,-
2037,*,dime
2038,*,algo
2039,*,de
2040,*,autor
2041,-,-
2042,-,-
2043,-,-
2044,*,dime
2045,*,algo
2046,*,de
2047,*,autor
2048,-,-
2049,-,-
2050,-,-
2051,*,dime
2052,*,algo
2053,*,de
2054,*,autor
2055,-,-
2056,-,-
2057,-,-
2058,*,dime
2059,*,algo
2060,*,de
2061,*,autor
2062,-,-
2063,-,-
2064,-,-
2065,*,dime
2066,*,algo
2067,*,de
2068,*,autor
2069,-,-
2070,-,-
2071,-,-
2072,*,dime
2073,*,algo
2074,*,de
2075,*,autor
2076,-,-
2077,-,-
2078,-,-
2079,*,dime
2080,*,algo
2081,*,de
2082,*,autor
2083,-,-
2084,-,-
2085,-,-
2086,*,dime
2087,*,algo
2088,*,de
2089,*,autor
2090,-,-
2091,-,-
2092,-,-
2093,*,dime
2094,*,algo
2095,*,de
2096,*,autor
2097,-,-
2098,-,-
2099,-,-
2100,-,-
2101,-,-
2102,-,-
2103,*,oye
2104,*,puedes
2105,*,decirme
2106,*,algo
2107,*,de
2108,ar,jose
2109,ar,jose
2110,*,porfavor
2111,-,-
2112,-,-
2113,-,-
2114,*,oye
2115,*,puedes
2116,*,decirme
2117,*,algo
2118,*,de
2119,ar,green
2120,ar,day
2121,*,porfavor
2122,-,-
2123,-,-
2124,-,-
2125,*,oye
2126,*,puedes
2127,*,decirme
2128,*,algo
2129,*,de
2130,ar,muse
2131,*,porfavor
2132,-,-
2133,-,-
2134,-,-
2135,*,oye
2136,*,puedes
2137,*,decirme
2138,*,algo
2139,*,de
2140,ar,queen
2141,*,porfavor
2142,-,-
2143,-,-
2144,-,-
2145,*,oye
2146,*,puedes
2147,*,decirme
2148,*,algo
2149,*,de
2150,ar,eric
2151,ar,clapton
2152,*,porfavor
2153,-,-
2154,-,-
2155,-,-
2156,*,oye
2157,*,puedes
2158,*,decirme
2159,*,algo
2160,*,de
2161,ar,maluma
2162,*,porfavor
2163,-,-
2164,-,-
2165,-,-
2166,*,oye
2167,*,puedes
2168,*,decirme
2169,*,algo
2170,*,de
2171,ar,tame
2172,ar,impala
2173,*,porfavor
2174,-,-
2175,-,-
2176,-,-
2177,*,oye
2178,*,puedes
2179,*,decirme
2180,*,algo
2181,*,de
2182,ar,vicente
2183,ar,fernandez
2184,*,porfavor
2185,-,-
2186,-,-
2187,-,-
2188,*,oye
2189,*,puedes
2190,*,decirme
2191,*,algo
2192,*,de
2193,ar,joan
2194,ar,sebastian
2195,*,porfavor
2196,-,-
2197,-,-
2198,-,-
2199,-,-
2200,-,-
2201,-,-
2202,*,dime
2203,*,algo
2204,*,de
2205,ar,jose
2206,ar,jose
2207,*,porfavor
2208,-,-
2209,-,-
2210,-,-
2211,*,dime
2212,*,algo
2213,*,de
2214,ar,green
2215,ar,day
2216,*,porfavor
2217,-,-
2218,-,-
2219,-,-
2220,*,dime
2221,*,algo
2222,*,de
2223,ar,muse
2224,*,porfavor
2225,-,-
2226,-,-
2227,-,-
2228,*,dime
2229,*,algo
2230,*,de
2231,ar,queen
2232,*,porfavor
2233,-,-
2234,-,-
2235,-,-
2236,*,dime
2237,*,algo
2238,*,de
2239,ar,eric
2240,ar,clapton
2241,*,porfavor
2242,-,-
2243,-,-
2244,-,-
2245,*,dime
2246,*,algo
2247,*,de
2248,ar,maluma
2249,*,porfavor
2250,-,-
2251,-,-
2252,-,-
2253,*,dime
2254,*,algo
2255,*,de
2256,ar,tame
2257,ar,impala
2258,*,porfavor
2259,-,-
2260,-,-
2261,-,-
2262,*,dime
2263,*,algo
2264,*,de
2265,ar,vicente
2266,ar,fernandez
2267,*,porfavor
2268,-,-
2269,-,-
2270,-,-
2271,*,dime
2272,*,algo
2273,*,de
2274,ar,joan
2275,ar,sebastian
2276,*,porfavor
2277,-,-
2278,-,-
2279,-,-
2280,-,-
2281,-,-
2282,-,-
2283,*,tienes
2284,*,alguna
2285,*,informacion
2286,*,de
2287,ar,jose
2288,ar,jose
2289,-,-
2290,-,-
2291,-,-
2292,*,tienes
2293,*,alguna
2294,*,informacion
2295,*,de
2296,ar,green
2297,ar,day
2298,-,-
2299,-,-
2300,-,-
2301,*,tienes
2302,*,alguna
2303,*,informacion
2304,*,de
2305,ar,muse
2306,-,-
2307,-,-
2308,-,-
2309,*,tienes
2310,*,alguna
2311,*,informacion
2312,*,de
2313,ar,queen
2314,-,-
2315,-,-
2316,-,-
2317,*,tienes
2318,*,alguna
2319,*,informacion
2320,*,de
2321,ar,eric
2322,ar,clapton
2323,-,-
2324,-,-
2325,-,-
2326,*,tienes
2327,*,alguna
2328,*,informacion
2329,*,de
2330,ar,maluma
2331,-,-
2332,-,-
2333,-,-
2334,*,tienes
2335,*,alguna
2336,*,informacion
2337,*,de
2338,ar,tame
2339,ar,impala
2340,-,-
2341,-,-
2342,-,-
2343,*,tienes
2344,*,alguna
2345,*,informacion
2346,*,de
2347,ar,vicente
2348,ar,fernandez
2349,-,-
2350,-,-
2351,-,-
2352,*,tienes
2353,*,alguna
2354,*,informacion
2355,*,de
2356,ar,joan
2357,ar,sebastian
2358,-,-
2359,-,-
2360,-,-
2361,-,-
2362,-,-
2363,-,-
2364,*,que
2365,*,informacion
2366,*,me
2367,*,puedes
2368,*,dar
2369,*,de
2370,ar,jose
2371,ar,jose
2372,*,bot
2373,-,-
2374,-,-
2375,-,-
2376,*,que
2377,*,informacion
2378,*,me
2379,*,puedes
2380,*,dar
2381,*,de
2382,ar,green
2383,ar,day
2384,*,bot
2385,-,-
2386,-,-
2387,-,-
2388,*,que
2389,*,informacion
2390,*,me
2391,*,puedes
2392,*,dar
2393,*,de
2394,ar,muse
2395,*,bot
2396,-,-
2397,-,-
2398,-,-
2399,*,que
2400,*,informacion
2401,*,me
2402,*,puedes
2403,*,dar
2404,*,de
2405,ar,queen
2406,*,bot
2407,-,-
2408,-,-
2409,-,-
2410,*,que
2411,*,informacion
2412,*,me
2413,*,puedes
2414,*,dar
2415,*,de
2416,ar,eric
2417,ar,clapton
2418,*,bot
2419,-,-
2420,-,-
2421,-,-
2422,*,que
2423,*,informacion
2424,*,me
2425,*,puedes
2426,*,dar
2427,*,de
2428,ar,maluma
2429,*,bot
2430,-,-
2431,-,-
2432,-,-
2433,*,que
2434,*,informacion
2435,*,me
2436,*,puedes
2437,*,dar
2438,*,de
2439,ar,tame
2440,ar,impala
2441,*,bot
2442,-,-
2443,-,-
2444,-,-
2445,*,que
2446,*,informacion
2447,*,me
2448,*,puedes
2449,*,dar
2450,*,de
2451,ar,vicente
2452,ar,fernandez
2453,*,bot
2454,-,-
2455,-,-
2456,-,-
2457,*,que
2458,*,informacion
2459,*,me
2460,*,puedes
2461,*,dar
2462,*,de
2463,ar,joan
2464,ar,sebastian
2465,*,bot
2466,-,-
2467,-,-
2468,-,-
2469,-,-
2470,-,-
2471,-,-
2472,*,bot
2473,*,dime
2474,*,algo
2475,*,de
2476,ar,jose
2477,ar,jose
2478,*,anda
2479,-,-
2480,-,-
2481,-,-
2482,*,bot
2483,*,dime
2484,*,algo
2485,*,de
2486,ar,green
2487,ar,day
2488,*,anda
2489,-,-
2490,-,-
2491,-,-
2492,*,bot
2493,*,dime
2494,*,algo
2495,*,de
2496,ar,muse
2497,*,anda
2498,-,-
2499,-,-
2500,-,-
2501,*,bot
2502,*,dime
2503,*,algo
2504,*,de
2505,ar,queen
2506,*,anda
2507,-,-
2508,-,-
2509,-,-
2510,*,bot
2511,*,dime
2512,*,algo
2513,*,de
2514,ar,eric
2515,ar,clapton
2516,*,anda
2517,-,-
2518,-,-
2519,-,-
2520,*,bot
2521,*,dime
2522,*,algo
2523,*,de
2524,ar,maluma
2525,*,anda
2526,-,-
2527,-,-
2528,-,-
2529,*,bot
2530,*,dime
2531,*,algo
2532,*,de
2533,ar,tame
2534,ar,impala
2535,*,anda
2536,-,-
2537,-,-
2538,-,-
2539,*,bot
2540,*,dime
2541,*,algo
2542,*,de
2543,ar,vicente
2544,ar,fernandez
2545,*,anda
2546,-,-
2547,-,-
2548,-,-
2549,*,bot
2550,*,dime
2551,*,algo
2552,*,de
2553,ar,joan
2554,ar,sebastian
2555,*,anda
2556,-,-
2557,-,-
2558,-,-
